"Notes"	"State"	"State Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2002"	"2002"	18	957394	1.880 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2003"	"2003"	24	976519	2.458
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2004"	"2004"	16	995887	1.607 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2005"	"2005"	27	1014837	2.661
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2006"	"2006"	18	1031808	1.745 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2007"	"2007"	20	1044407	1.915
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2008"	"2008"	19	1057374	1.797 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2009"	"2009"	20	1073410	1.863
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2010"	"2010"	22	1088362	2.021
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2011"	"2011"	24	1113021	2.156
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2012"	"2012"	21	1127703	1.862
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2013"	"2013"	25	1141322	2.190
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2014"	"2014"	12	1153623	1.040 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2015"	"2015"	20	1163315	1.719
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"Black or African American"	"2054-5"	"2016"	"2016"	16	1168801	1.369 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"1999"	"1999"	14	2121755	0.660 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2000"	"2000"	30	2129732	1.409
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2001"	"2001"	19	2149371	0.884 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2002"	"2002"	23	2164577	1.063
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2003"	"2003"	19	2176708	0.873 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2004"	"2004"	13	2184947	0.595 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2005"	"2005"	21	2193064	0.958
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2006"	"2006"	17	2197339	0.774 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2007"	"2007"	17	2194999	0.774 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2008"	"2008"	14	2191346	0.639 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2009"	"2009"	20	2198584	0.910
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2010"	"2010"	15	2209153	0.679 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2011"	"2011"	19	2222184	0.855 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2012"	"2012"	23	2217802	1.037
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2013"	"2013"	11	2212996	0.497 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2014"	"2014"	19	2202296	0.863 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2015"	"2015"	12	2189645	0.548 (Unreliable)
	"Maryland"	"24"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	"White"	"2106-3"	"2016"	"2016"	23	2173209	1.058
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"1999"	"1999"	43	897953	4.789
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2000"	"2000"	67	911064	7.354
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2001"	"2001"	64	936061	6.837
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2002"	"2002"	60	957394	6.267
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2003"	"2003"	79	976519	8.090
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2004"	"2004"	55	995887	5.523
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2005"	"2005"	66	1014837	6.504
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2006"	"2006"	68	1031808	6.590
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2007"	"2007"	60	1044407	5.745
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2008"	"2008"	67	1057374	6.336
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2009"	"2009"	80	1073410	7.453
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2010"	"2010"	51	1088362	4.686
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2011"	"2011"	60	1113021	5.391
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2012"	"2012"	72	1127703	6.385
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2013"	"2013"	62	1141322	5.432
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2014"	"2014"	79	1153623	6.848
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2015"	"2015"	69	1163315	5.931
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"Black or African American"	"2054-5"	"2016"	"2016"	52	1168801	4.449
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"1999"	"1999"	74	2121755	3.488
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2000"	"2000"	82	2129732	3.850
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2001"	"2001"	54	2149371	2.512
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2002"	"2002"	76	2164577	3.511
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2003"	"2003"	78	2176708	3.583
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2004"	"2004"	91	2184947	4.165
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2005"	"2005"	104	2193064	4.742
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2006"	"2006"	89	2197339	4.050
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2007"	"2007"	90	2194999	4.100
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2008"	"2008"	79	2191346	3.605
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2009"	"2009"	103	2198584	4.685
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2010"	"2010"	68	2209153	3.078
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2011"	"2011"	92	2222184	4.140
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2012"	"2012"	93	2217802	4.193
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2013"	"2013"	97	2212996	4.383
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2014"	"2014"	106	2202296	4.813
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2015"	"2015"	88	2189645	4.019
	"Maryland"	"24"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2016"	"2016"	104	2173209	4.786
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"1999"	"1999"	61	897953	6.793
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2000"	"2000"	63	911064	6.915
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2001"	"2001"	57	936061	6.089
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2002"	"2002"	82	957394	8.565
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2003"	"2003"	61	976519	6.247
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2004"	"2004"	73	995887	7.330
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2005"	"2005"	86	1014837	8.474
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2006"	"2006"	61	1031808	5.912
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2007"	"2007"	49	1044407	4.692
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2008"	"2008"	59	1057374	5.580
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2009"	"2009"	82	1073410	7.639
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2010"	"2010"	81	1088362	7.442
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2011"	"2011"	74	1113021	6.649
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2012"	"2012"	97	1127703	8.602
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2013"	"2013"	92	1141322	8.061
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2014"	"2014"	96	1153623	8.322
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2015"	"2015"	88	1163315	7.565
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2016"	"2016"	97	1168801	8.299
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"1999"	"1999"	175	2121755	8.248
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2000"	"2000"	162	2129732	7.607
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2001"	"2001"	190	2149371	8.840
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2002"	"2002"	165	2164577	7.623
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2003"	"2003"	190	2176708	8.729
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2004"	"2004"	171	2184947	7.826
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2005"	"2005"	173	2193064	7.889
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2006"	"2006"	176	2197339	8.010
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2007"	"2007"	178	2194999	8.109
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2008"	"2008"	174	2191346	7.940
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2009"	"2009"	185	2198584	8.415
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2010"	"2010"	209	2209153	9.461
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2011"	"2011"	206	2222184	9.270
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2012"	"2012"	180	2217802	8.116
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2013"	"2013"	185	2212996	8.360
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2014"	"2014"	185	2202296	8.400
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2015"	"2015"	207	2189645	9.454
	"Maryland"	"24"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2016"	"2016"	195	2173209	8.973
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"1999"	"1999"	21	897953	2.339
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2000"	"2000"	18	911064	1.976 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2001"	"2001"	11	936061	1.175 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2002"	"2002"	15	957394	1.567 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2003"	"2003"	18	976519	1.843 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2004"	"2004"	20	995887	2.008
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2005"	"2005"	14	1014837	1.380 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2006"	"2006"	19	1031808	1.841 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2007"	"2007"	10	1044407	0.957 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2008"	"2008"	16	1057374	1.513 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2009"	"2009"	10	1073410	0.932 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2010"	"2010"	10	1088362	0.919 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2011"	"2011"	11	1113021	0.988 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2012"	"2012"	16	1127703	1.419 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2013"	"2013"	14	1141322	1.227 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2014"	"2014"	16	1153623	1.387 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"Black or African American"	"2054-5"	"2015"	"2015"	20	1163315	1.719
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"1999"	"1999"	17	2121755	0.801 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2000"	"2000"	17	2129732	0.798 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2001"	"2001"	17	2149371	0.791 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2002"	"2002"	26	2164577	1.201
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2003"	"2003"	25	2176708	1.149
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2004"	"2004"	13	2184947	0.595 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2005"	"2005"	24	2193064	1.094
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2006"	"2006"	30	2197339	1.365
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2007"	"2007"	28	2194999	1.276
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2008"	"2008"	18	2191346	0.821 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2009"	"2009"	31	2198584	1.410
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2010"	"2010"	16	2209153	0.724 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2011"	"2011"	14	2222184	0.630 (Unreliable)
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2012"	"2012"	26	2217802	1.172
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2013"	"2013"	26	2212996	1.175
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2014"	"2014"	25	2202296	1.135
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2015"	"2015"	22	2189645	1.005
	"Maryland"	"24"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2016"	"2016"	34	2173209	1.565
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"1999"	"1999"	23	897953	2.561
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2000"	"2000"	21	911064	2.305
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2001"	"2001"	21	936061	2.243
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2002"	"2002"	17	957394	1.776 (Unreliable)
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2003"	"2003"	13	976519	1.331 (Unreliable)
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2004"	"2004"	36	995887	3.615
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2005"	"2005"	19	1014837	1.872 (Unreliable)
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2006"	"2006"	20	1031808	1.938
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2007"	"2007"	17	1044407	1.628 (Unreliable)
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2008"	"2008"	26	1057374	2.459
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2009"	"2009"	31	1073410	2.888
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2010"	"2010"	15	1088362	1.378 (Unreliable)
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2011"	"2011"	28	1113021	2.516
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2012"	"2012"	23	1127703	2.040
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2013"	"2013"	20	1141322	1.752
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2014"	"2014"	30	1153623	2.601
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2015"	"2015"	16	1163315	1.375 (Unreliable)
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2016"	"2016"	17	1168801	1.454 (Unreliable)
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"1999"	"1999"	33	2121755	1.555
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2000"	"2000"	34	2129732	1.596
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2001"	"2001"	36	2149371	1.675
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2002"	"2002"	29	2164577	1.340
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2003"	"2003"	25	2176708	1.149
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2004"	"2004"	41	2184947	1.876
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2005"	"2005"	40	2193064	1.824
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2006"	"2006"	41	2197339	1.866
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2007"	"2007"	33	2194999	1.503
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2008"	"2008"	31	2191346	1.415
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2009"	"2009"	38	2198584	1.728
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2010"	"2010"	41	2209153	1.856
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2011"	"2011"	33	2222184	1.485
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2012"	"2012"	29	2217802	1.308
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2013"	"2013"	31	2212996	1.401
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2014"	"2014"	31	2202296	1.408
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2015"	"2015"	26	2189645	1.187
	"Maryland"	"24"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2016"	"2016"	41	2173209	1.887
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"Black or African American"	"2054-5"	"2008"	"2008"	10	1057374	0.946 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"1999"	"1999"	11	2121755	0.518 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2001"	"2001"	10	2149371	0.465 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2003"	"2003"	11	2176708	0.505 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2005"	"2005"	13	2193064	0.593 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2007"	"2007"	17	2194999	0.774 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2008"	"2008"	15	2191346	0.685 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2009"	"2009"	17	2198584	0.773 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2010"	"2010"	12	2209153	0.543 (Unreliable)
	"Maryland"	"24"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2011"	"2011"	15	2222184	0.675 (Unreliable)
