"Notes"	"State"	"State Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"Black or African American"	"2054-5"	"2016"	"2016"	34	280915	12.103
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"1999"	"1999"	171	1268794	13.477
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2000"	"2000"	183	1284201	14.250
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2001"	"2001"	205	1298740	15.785
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2002"	"2002"	184	1308179	14.065
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2003"	"2003"	230	1317990	17.451
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2004"	"2004"	198	1329855	14.889
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2005"	"2005"	248	1343830	18.455
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2006"	"2006"	232	1359651	17.063
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2007"	"2007"	258	1368917	18.847
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2008"	"2008"	280	1375089	20.362
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2009"	"2009"	312	1380258	22.604
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2010"	"2010"	301	1385893	21.719
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2011"	"2011"	341	1397170	24.406
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2012"	"2012"	313	1391754	22.490
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2013"	"2013"	366	1387304	26.382
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2014"	"2014"	355	1383020	25.668
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2015"	"2015"	417	1380951	30.197
	"Arkansas"	"05"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2016"	"2016"	381	1379681	27.615
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2000"	"2000"	20	1284201	1.557
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2001"	"2001"	11	1298740	0.847 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2002"	"2002"	10	1308179	0.764 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2003"	"2003"	15	1317990	1.138 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2004"	"2004"	15	1329855	1.128 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2005"	"2005"	26	1343830	1.935
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2006"	"2006"	16	1359651	1.177 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2007"	"2007"	17	1368917	1.242 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2008"	"2008"	23	1375089	1.673
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2009"	"2009"	28	1380258	2.029
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2010"	"2010"	15	1385893	1.082 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2011"	"2011"	18	1397170	1.288 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2012"	"2012"	14	1391754	1.006 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2013"	"2013"	19	1387304	1.370 (Unreliable)
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2014"	"2014"	23	1383020	1.663
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2015"	"2015"	20	1380951	1.448
	"Arkansas"	"05"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2016"	"2016"	19	1379681	1.377 (Unreliable)
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"Black or African American"	"2054-5"	"2007"	"2007"	11	256352	4.291 (Unreliable)
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"1999"	"1999"	27	1268794	2.128
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2000"	"2000"	34	1284201	2.648
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2001"	"2001"	32	1298740	2.464
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2002"	"2002"	43	1308179	3.287
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2003"	"2003"	34	1317990	2.580
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2004"	"2004"	28	1329855	2.105
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2005"	"2005"	23	1343830	1.712
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2006"	"2006"	42	1359651	3.089
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2007"	"2007"	32	1368917	2.338
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2008"	"2008"	38	1375089	2.763
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2009"	"2009"	24	1380258	1.739
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2010"	"2010"	23	1385893	1.660
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2011"	"2011"	36	1397170	2.577
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2012"	"2012"	42	1391754	3.018
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2013"	"2013"	32	1387304	2.307
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2014"	"2014"	34	1383020	2.458
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2015"	"2015"	30	1380951	2.172
	"Arkansas"	"05"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2016"	"2016"	33	1379681	2.392
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"Black or African American"	"2054-5"	"2013"	"2013"	10	276777	3.613 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"1999"	"1999"	10	1268794	0.788 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2000"	"2000"	17	1284201	1.324 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2001"	"2001"	17	1298740	1.309 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2002"	"2002"	17	1308179	1.300 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2006"	"2006"	10	1359651	0.735 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2007"	"2007"	13	1368917	0.950 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2008"	"2008"	14	1375089	1.018 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2009"	"2009"	11	1380258	0.797 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2010"	"2010"	19	1385893	1.371 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2011"	"2011"	10	1397170	0.716 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2012"	"2012"	15	1391754	1.078 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2013"	"2013"	30	1387304	2.162
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2014"	"2014"	21	1383020	1.518
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2015"	"2015"	25	1380951	1.810
	"Arkansas"	"05"	"Other diseases of the respiratory system"	"J96-J98"	"White"	"2106-3"	"2016"	"2016"	30	1379681	2.174
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2000"	"2000"	11	1284201	0.857 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2002"	"2002"	12	1308179	0.917 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2003"	"2003"	11	1317990	0.835 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2004"	"2004"	18	1329855	1.354 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2005"	"2005"	12	1343830	0.893 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2006"	"2006"	10	1359651	0.735 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2007"	"2007"	12	1368917	0.877 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2008"	"2008"	13	1375089	0.945 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2009"	"2009"	14	1380258	1.014 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2010"	"2010"	13	1385893	0.938 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2011"	"2011"	12	1397170	0.859 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2013"	"2013"	13	1387304	0.937 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2014"	"2014"	12	1383020	0.868 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2015"	"2015"	16	1380951	1.159 (Unreliable)
	"Arkansas"	"05"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	"White"	"2106-3"	"2016"	"2016"	16	1379681	1.160 (Unreliable)
	"Arkansas"	"05"	"Noninfective enteritis and colitis"	"K50-K52"	"White"	"2106-3"	"2001"	"2001"	10	1298740	0.770 (Unreliable)
	"Arkansas"	"05"	"Noninfective enteritis and colitis"	"K50-K52"	"White"	"2106-3"	"2003"	"2003"	10	1317990	0.759 (Unreliable)
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"Black or African American"	"2054-5"	"2000"	"2000"	10	226682	4.411 (Unreliable)
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"Black or African American"	"2054-5"	"2003"	"2003"	11	239091	4.601 (Unreliable)
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"Black or African American"	"2054-5"	"2011"	"2011"	12	272167	4.409 (Unreliable)
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"Black or African American"	"2054-5"	"2016"	"2016"	12	280915	4.272 (Unreliable)
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"1999"	"1999"	18	1268794	1.419 (Unreliable)
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2000"	"2000"	24	1284201	1.869
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2001"	"2001"	32	1298740	2.464
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2002"	"2002"	15	1308179	1.147 (Unreliable)
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2003"	"2003"	37	1317990	2.807
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2004"	"2004"	35	1329855	2.632
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2005"	"2005"	22	1343830	1.637
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2006"	"2006"	31	1359651	2.280
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2007"	"2007"	33	1368917	2.411
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2008"	"2008"	31	1375089	2.254
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2009"	"2009"	37	1380258	2.681
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2010"	"2010"	29	1385893	2.093
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2011"	"2011"	31	1397170	2.219
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2012"	"2012"	27	1391754	1.940
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2013"	"2013"	36	1387304	2.595
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2014"	"2014"	42	1383020	3.037
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2015"	"2015"	46	1380951	3.331
	"Arkansas"	"05"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2016"	"2016"	32	1379681	2.319
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"1999"	"1999"	25	223157	11.203
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2000"	"2000"	29	226682	12.793
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2001"	"2001"	29	231855	12.508
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2002"	"2002"	23	235682	9.759
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2003"	"2003"	26	239091	10.875
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2004"	"2004"	29	243386	11.915
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2005"	"2005"	26	247275	10.515
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2006"	"2006"	29	253286	11.450
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2007"	"2007"	22	256352	8.582
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2008"	"2008"	28	260077	10.766
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2009"	"2009"	27	264003	10.227
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2010"	"2010"	30	267030	11.235
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2011"	"2011"	40	272167	14.697
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2012"	"2012"	42	274376	15.307
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2013"	"2013"	40	276777	14.452
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2014"	"2014"	30	278430	10.775
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2015"	"2015"	34	279999	12.143
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"Black or African American"	"2054-5"	"2016"	"2016"	41	280915	14.595
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"1999"	"1999"	150	1268794	11.822
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2000"	"2000"	156	1284201	12.148
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2001"	"2001"	191	1298740	14.707
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2002"	"2002"	167	1308179	12.766
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2003"	"2003"	173	1317990	13.126
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2004"	"2004"	193	1329855	14.513
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2005"	"2005"	189	1343830	14.064
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2006"	"2006"	205	1359651	15.077
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2007"	"2007"	218	1368917	15.925
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2008"	"2008"	221	1375089	16.072
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2009"	"2009"	215	1380258	15.577
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2010"	"2010"	254	1385893	18.328
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2011"	"2011"	268	1397170	19.182
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2012"	"2012"	266	1391754	19.113
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2013"	"2013"	271	1387304	19.534
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2014"	"2014"	266	1383020	19.233
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2015"	"2015"	312	1380951	22.593
	"Arkansas"	"05"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2016"	"2016"	303	1379681	21.962
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"Black or African American"	"2054-5"	"2003"	"2003"	10	239091	4.183 (Unreliable)
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"1999"	"1999"	17	1268794	1.340 (Unreliable)
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2000"	"2000"	20	1284201	1.557
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2001"	"2001"	24	1298740	1.848
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2002"	"2002"	18	1308179	1.376 (Unreliable)
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2003"	"2003"	21	1317990	1.593
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2004"	"2004"	29	1329855	2.181
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2005"	"2005"	21	1343830	1.563
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2006"	"2006"	24	1359651	1.765
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2007"	"2007"	19	1368917	1.388 (Unreliable)
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2008"	"2008"	20	1375089	1.454
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2009"	"2009"	22	1380258	1.594
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2010"	"2010"	21	1385893	1.515
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2011"	"2011"	26	1397170	1.861
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2012"	"2012"	24	1391754	1.724
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2013"	"2013"	18	1387304	1.297 (Unreliable)
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2014"	"2014"	25	1383020	1.808
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2015"	"2015"	22	1380951	1.593
	"Arkansas"	"05"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	"White"	"2106-3"	"2016"	"2016"	24	1379681	1.740
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2000"	"2000"	14	1284201	1.090 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2001"	"2001"	17	1298740	1.309 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2002"	"2002"	16	1308179	1.223 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2003"	"2003"	12	1317990	0.910 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2004"	"2004"	16	1329855	1.203 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2005"	"2005"	18	1343830	1.339 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2006"	"2006"	16	1359651	1.177 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2007"	"2007"	16	1368917	1.169 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2008"	"2008"	18	1375089	1.309 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2009"	"2009"	13	1380258	0.942 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2010"	"2010"	21	1385893	1.515
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2011"	"2011"	16	1397170	1.145 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2012"	"2012"	25	1391754	1.796
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2013"	"2013"	18	1387304	1.297 (Unreliable)
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2014"	"2014"	23	1383020	1.663
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2015"	"2015"	20	1380951	1.448
	"Arkansas"	"05"	"Other diseases of the digestive system"	"K90-K92"	"White"	"2106-3"	"2016"	"2016"	24	1379681	1.740
	"Arkansas"	"05"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	"White"	"2106-3"	"2013"	"2013"	10	1387304	0.721 (Unreliable)
	"Arkansas"	"05"	"Arthropathies"	"M00-M25"	"White"	"2106-3"	"1999"	"1999"	10	1268794	0.788 (Unreliable)
	"Arkansas"	"05"	"Arthropathies"	"M00-M25"	"White"	"2106-3"	"2001"	"2001"	16	1298740	1.232 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"Black or African American"	"2054-5"	"2007"	"2007"	12	256352	4.681 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"Black or African American"	"2054-5"	"2009"	"2009"	11	264003	4.167 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"Black or African American"	"2054-5"	"2010"	"2010"	11	267030	4.119 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"Black or African American"	"2054-5"	"2011"	"2011"	11	272167	4.042 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"Black or African American"	"2054-5"	"2012"	"2012"	11	274376	4.009 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"White"	"2106-3"	"1999"	"1999"	19	1268794	1.497 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"White"	"2106-3"	"2000"	"2000"	16	1284201	1.246 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"White"	"2106-3"	"2001"	"2001"	20	1298740	1.540
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"White"	"2106-3"	"2002"	"2002"	15	1308179	1.147 (Unreliable)
	"Arkansas"	"05"	"Systemic connective tissue disorders"	"M30-M35"	"White"	"2106-3"	"2003"	"2003"	18	1317990	1.366 (Unreliable)
